stake,return,profit,capital_after,result,match_id,kickoff_time,odds,edge,y_true,y_pred,task
100.0,97.0,97.0,13940.0,win,9827ebf5d0cf,2023-04-30 22:15:00,1.97,0.04286550332978423,1,1,over_under
100.0,104.0,104.0,14044.0,win,217b59a78198,2023-04-30 23:00:00,2.04,0.20869052325176884,1,1,over_under
100.0,105.0,105.0,14149.0,win,67763f25a359,2023-05-01 00:00:00,2.05,0.28074194663431223,0,0,over_under
100.0,103.0,103.0,14252.0,win,70f3758229a0,2023-05-01 00:30:00,2.0300000000000002,0.04305384676628837,1,1,over_under
100.0,-100.0,-100.0,14152.0,lose,63b3d09531aa,2023-05-01 00:30:00,2.01,0.08374386631185099,1,0,over_under
100.0,-100.0,-100.0,14052.0,lose,cd81e1b95c18,2023-05-01 00:30:00,1.88,0.011445791750919754,0,1,over_under
100.0,89.0,89.0,14141.0,win,7ed9934bd13c,2023-05-01 02:45:00,1.8900000000000001,0.13857919483080294,1,1,over_under
100.0,100.0,100.0,14241.0,win,6d5018b41eb8,2023-05-01 03:00:00,2.0,0.1833382807753005,0,0,over_under
100.0,-100.0,-100.0,14141.0,lose,32c3e57406e2,2023-05-01 03:00:00,1.97,0.12676669142607577,0,1,over_under
100.0,89.0,89.0,14230.0,win,a849e448b17f,2023-05-01 18:30:00,1.8900000000000001,-0.02730363787840273,1,1,over_under
100.0,-100.0,-100.0,14130.0,lose,4f78a5a71b6c,2023-05-01 19:00:00,1.9300000000000002,0.020986117905041235,1,0,over_under
100.0,85.0,85.0,14215.0,win,ea09ee229512,2023-05-01 20:00:00,1.85,-0.039733491498243234,0,0,over_under
100.0,-100.0,-100.0,14115.0,lose,49e6703df988,2023-05-01 21:00:00,1.96,0.06643477308514423,0,1,over_under
100.0,85.0,85.0,14200.0,win,6d91ad66e709,2023-05-01 21:00:00,1.85,0.223809147401142,1,1,over_under
100.0,95.0,95.0,14295.0,win,931ac3b1ad02,2023-05-01 21:00:00,1.95,0.013341258240240017,1,1,over_under
100.0,-100.0,-100.0,14195.0,lose,fd50a235f9d5,2023-05-01 21:00:00,1.96,0.08205490460750287,0,1,over_under
100.0,96.0,96.0,14291.0,win,159d362e2b63,2023-05-01 21:00:00,1.96,0.06939854741412854,0,0,over_under
100.0,-100.0,-100.0,14191.0,lose,90a878d505b6,2023-05-01 21:00:00,1.79,0.08544345674796783,1,0,over_under
100.0,-100.0,-100.0,14091.0,lose,02f8ecd96e7c,2023-05-01 21:00:00,2.0,0.28713712961642396,0,1,over_under
100.0,97.0,97.0,14188.0,win,ff1eaee50525,2023-05-01 21:00:00,1.97,0.04896150763368223,1,1,over_under
100.0,97.0,97.0,14285.0,win,56d394c2b060,2023-05-01 22:15:00,1.97,0.08375628014520398,0,0,over_under
100.0,100.0,100.0,14385.0,win,1d1e18dcc96d,2023-05-01 23:00:00,2.0,0.08197452914424291,0,0,over_under
100.0,92.0,92.0,14477.0,win,5879db9a1d8c,2023-05-01 23:30:00,1.92,0.1694275411475935,1,1,over_under
100.0,96.0,96.0,14573.0,win,3817c2512e1b,2023-05-02 00:00:00,1.96,0.14315612931910138,1,1,over_under
100.0,105.0,105.0,14678.0,win,9a68d5a84ac9,2023-05-02 00:30:00,2.05,0.3657490774474252,0,0,over_under
100.0,-100.0,-100.0,14578.0,lose,596dda580d63,2023-05-02 02:45:00,1.9300000000000002,0.04305969116676445,1,0,over_under
100.0,-100.0,-100.0,14478.0,lose,19136e49af94,2023-05-02 02:45:00,1.92,0.0542412305272425,0,1,over_under
100.0,97.0,97.0,14575.0,win,97760dce489f,2023-05-02 03:00:00,1.97,0.05214077383711846,1,1,over_under
100.0,-100.0,-100.0,14475.0,lose,ad5d3c883965,2023-05-03 02:30:00,1.95,0.032767068151173695,0,1,over_under
100.0,84.0,84.0,14559.0,win,81009a6da966,2023-05-03 02:30:00,1.8399999999999999,0.20226109262758518,1,1,over_under
100.0,106.0,106.0,14665.0,win,8c09082aa466,2023-05-03 02:45:00,2.06,0.17939496719695447,0,0,over_under
100.0,103.0,103.0,14768.0,win,e6999ef6b73e,2023-05-03 03:00:00,2.0300000000000002,0.088720915054531,1,1,over_under
100.0,-100.0,-100.0,14668.0,lose,1b04ef789f51,2023-05-03 03:00:00,1.83,-0.044630869894020986,0,1,over_under
100.0,81.0,81.0,14749.0,win,630b70b3c418,2023-05-04 03:00:00,1.81,0.03438012661812628,1,1,over_under
100.0,101.0,101.0,14850.0,win,e202febcd299,2023-05-05 03:00:00,2.01,0.1319794410145015,1,1,over_under
100.0,85.0,85.0,14935.0,win,2d5851f8ceb5,2023-05-06 00:00:00,1.85,0.06365574719822742,1,1,over_under
100.0,91.0,91.0,15026.0,win,2a1875d8c469,2023-05-06 03:00:00,1.9100000000000001,0.009825451721413692,1,1,over_under
100.0,92.0,92.0,15118.0,win,5f4bbd3364a3,2023-05-06 03:00:00,1.92,0.0837092231124491,0,0,over_under
100.0,86.0,86.0,15204.0,win,8d9ded7dddaf,2023-05-07 00:45:00,1.8599999999999999,0.05952426366117047,1,1,over_under
100.0,88.0,88.0,15292.0,win,9aeb87c69f39,2023-05-07 02:30:00,1.88,0.09508451755099478,1,1,over_under
100.0,96.0,96.0,15388.0,win,48f29a07adf4,2023-05-07 03:00:00,1.96,0.020964128900325507,1,1,over_under
100.0,105.0,105.0,15493.0,win,24b8970643d6,2023-05-07 03:00:00,2.05,0.19418151628947683,1,1,over_under
100.0,-100.0,-100.0,15393.0,lose,8ee6f1236a4b,2023-05-07 03:00:00,1.97,0.08287337612281076,1,0,over_under
100.0,-100.0,-100.0,15293.0,lose,d14c315c0b19,2023-05-07 20:00:00,1.92,0.03249677529004791,1,0,over_under
100.0,-100.0,-100.0,15193.0,lose,9f52b269e757,2023-05-07 21:00:00,1.9,0.01705937554166226,0,1,over_under
100.0,85.0,85.0,15278.0,win,e6c9f48084c8,2023-05-07 21:30:00,1.85,0.005402877418308805,1,1,over_under
100.0,-100.0,-100.0,15178.0,lose,b148beee5c28,2023-05-07 21:30:00,1.8900000000000001,0.023471360626579396,1,0,over_under
