stake,return,profit,capital_after,result,match_id,kickoff_time,odds,edge,y_true,y_pred,task
100.0,100.0,100.0,12273.0,win,d0aeb2b41e3e,2022-10-04 02:45:00,2.0,0.23280261064830582,0,0,asian
100.0,105.0,105.0,12378.0,win,9069a04cdb60,2022-10-04 03:00:00,2.05,0.4509673338187368,2,2,asian
100.0,93.0,93.0,12471.0,win,7c7f18e44f9f,2022-10-04 03:00:00,1.9300000000000002,0.47437147654985123,2,2,asian
100.0,86.0,86.0,12557.0,win,6d6209dcdaa1,2022-10-06 00:45:00,1.8599999999999999,0.3330033283484609,2,2,asian
100.0,109.0,109.0,12666.0,win,34f2268bcbd7,2022-10-06 00:45:00,2.09,0.550712640034525,2,2,asian
100.0,93.0,93.0,12759.0,win,c79839262f88,2022-10-06 03:00:00,1.9300000000000002,0.4364302591273659,0,0,asian
100.0,88.0,88.0,12847.0,win,f84c77632332,2022-10-06 03:00:00,1.88,0.4478477264705456,2,2,asian
100.0,107.0,107.0,12954.0,win,5a150fc6c780,2022-10-06 03:00:00,2.0700000000000003,0.3429200435939588,0,0,asian
100.0,105.0,105.0,13059.0,win,c911c3f41a91,2022-10-06 03:00:00,2.05,0.5150708179724843,2,2,asian
100.0,88.0,88.0,13147.0,win,15dce4cce085,2022-10-06 03:00:00,1.88,0.46028810990484126,2,2,asian
100.0,84.0,84.0,13231.0,win,1d415a84d40d,2022-10-06 03:00:00,1.8399999999999999,0.4391486939631011,2,2,asian
100.0,-100.0,-100.0,13131.0,lose,71ea3582040f,2022-10-08 02:30:00,2.2199999999999998,0.17138161487186077,0,2,asian
100.0,87.0,87.0,13218.0,win,1b7b6517beea,2022-10-08 03:00:00,1.87,0.4472435060300325,2,2,asian
100.0,-100.0,-100.0,13118.0,lose,37bff36c6057,2022-10-08 03:00:00,2.05,0.34393968393928126,0,2,asian
100.0,-100.0,-100.0,13018.0,lose,883e8e15d169,2022-10-08 20:00:00,2.05,0.18433495571738795,2,0,asian
100.0,100.0,100.0,13118.0,win,68ec43f02be7,2022-10-08 21:00:00,2.0,0.44795946384731095,0,0,asian
100.0,90.0,90.0,13208.0,win,c7118cc5afb2,2022-10-08 21:30:00,1.9,0.34339054320987905,2,2,asian
100.0,105.0,105.0,13313.0,win,89dfa8d0c0b0,2022-10-08 21:30:00,2.05,0.4019205193770559,0,0,asian
100.0,-100.0,-100.0,13213.0,lose,50e74aeb261a,2022-10-08 21:30:00,2.04,0.34452117869728494,2,0,asian
100.0,130.0,130.0,13343.0,win,cbc17525c071,2022-10-08 21:30:00,2.3,0.46032386054896346,2,2,asian
100.0,-100.0,-100.0,13243.0,lose,fba7dfeaf4db,2022-10-08 22:00:00,1.8599999999999999,0.40071712544089866,2,0,asian
100.0,88.0,88.0,13331.0,win,cbfd63c239a5,2022-10-08 22:00:00,1.88,0.4549787069621838,2,2,asian
100.0,85.0,85.0,13416.0,win,d9c29db3f648,2022-10-08 22:00:00,1.85,0.4454066533791391,2,2,asian
100.0,87.0,87.0,13503.0,win,f8c36e973816,2022-10-08 22:00:00,1.87,0.43369644315619216,2,2,asian
100.0,85.0,85.0,13588.0,win,740e43c409f2,2022-10-08 22:15:00,1.85,0.4429473657357065,2,2,asian
100.0,109.0,109.0,13697.0,win,34b2d1a16da7,2022-10-08 23:00:00,2.09,0.5686241338127538,2,2,asian
100.0,93.0,93.0,13790.0,win,67ad7d5203bb,2022-10-09 00:00:00,1.9300000000000002,0.2708069518992775,2,2,asian
100.0,123.0,123.0,13913.0,win,16113179627a,2022-10-09 00:30:00,2.23,0.19773393070574896,0,0,asian
100.0,85.0,85.0,13998.0,win,6d2b8788ddf7,2022-10-09 00:30:00,1.85,0.18808404395454803,0,0,asian
0.0,0.0,0.0,13998.0,push,626d519134ed,2022-10-09 00:30:00,1.9,,1,0,asian
100.0,-100.0,-100.0,13898.0,lose,e4e277e3c66f,2022-10-09 02:45:00,2.05,0.09727754404670313,2,0,asian
